unique_id,ds,y,day_of_week,holiday_name,tavgCincinnati,prcpCincinnati,tavgToledo,prcpToledo
ohio_energy,11/24/2020,2398061.79,Tuesday,,4.8,0.0,2.3,1.5
ohio_energy,11/25/2020,2409796.47,Wednesday,,9.9,34.8,8.0,13.0
ohio_energy,11/26/2020,2135481.33,Thursday,Thanksgiving Day,10.6,0.0,9.4,0.0
ohio_energy,11/27/2020,2049264.86,Friday,,9.7,0.0,6.7,0.0
ohio_energy,11/28/2020,2172160.32,Saturday,,4.3,0.0,2.7,0.0
ohio_energy,11/29/2020,2228173.52,Sunday,,3.7,0.0,4.8,0.0
ohio_energy,11/30/2020,2781302.37,Monday,,2.5,24.6,1.9,8.6
ohio_energy,12/1/2020,2838184.0,Tuesday,,-0.5,0.5,-0.5,1.8
ohio_energy,12/2/2020,2773518.59,Wednesday,,-0.8,0.0,1.2,0.0
ohio_energy,12/3/2020,2752226.37,Thursday,,0.3,0.0,0.9,0.0
ohio_energy,12/4/2020,2538232.4,Friday,,4.8,0.0,4.8,0.0
ohio_energy,12/5/2020,2430260.87,Saturday,,2.0,0.0,1.5,0.0
ohio_energy,12/6/2020,2532846.88,Sunday,,-0.4,0.0,-1.1,0.0
ohio_energy,12/7/2020,2786178.54,Monday,,0.5,0.0,-0.4,0.0
ohio_energy,12/8/2020,2706662.67,Tuesday,,0.4,0.0,0.2,0.0
ohio_energy,12/9/2020,2630573.92,Wednesday,,3.9,0.0,2.7,0.0
ohio_energy,12/10/2020,2683815.5,Thursday,,2.9,0.0,1.7,0.0
ohio_energy,12/11/2020,2429815.4,Friday,,6.9,0.0,5.8,0.0
ohio_energy,12/12/2020,2233247.03,Saturday,,11.0,1.5,8.5,10.4
ohio_energy,12/13/2020,2380774.42,Sunday,,5.6,0.0,2.4,0.0
ohio_energy,12/14/2020,2713073.87,Monday,,1.4,0.0,0.5,0.0
ohio_energy,12/15/2020,2828134.95,Tuesday,,-1.8,0.0,-3.2,0.0
ohio_energy,12/16/2020,2787135.91,Wednesday,,0.3,4.6,-0.6,3.0
ohio_energy,12/17/2020,2851034.97,Thursday,,-0.2,0.3,-1.6,1.5
ohio_energy,12/18/2020,2704007.19,Friday,,0.8,0.0,-1.5,0.0
ohio_energy,12/19/2020,2524907.6,Saturday,,2.1,2.8,0.7,0.8
ohio_energy,12/20/2020,2481299.62,Sunday,,3.6,4.1,2.7,0.0
ohio_energy,12/21/2020,2562189.02,Monday,,3.2,0.0,2.7,0.5
ohio_energy,12/22/2020,2561561.54,Tuesday,,3.5,0.0,3.1,0.3
ohio_energy,12/23/2020,2562690.31,Wednesday,,5.6,1.8,5.7,0.3
ohio_energy,12/24/2020,2646984.63,Thursday,,0.6,4.1,-0.7,0.5
ohio_energy,12/25/2020,2847751.32,Friday,Christmas Day,-8.9,0.0,-6.8,1.3
ohio_energy,12/26/2020,2690642.57,Saturday,,-5.2,0.0,-4.9,0.0
ohio_energy,12/27/2020,2419470.03,Sunday,,2.3,0.0,-1.4,0.0
ohio_energy,12/28/2020,2683793.44,Monday,,3.9,0.0,1.9,0.3
ohio_energy,12/29/2020,2674721.71,Tuesday,,-0.1,0.0,-2.7,0.0
ohio_energy,12/30/2020,2426319.1,Wednesday,,5.6,16.5,2.4,7.1
ohio_energy,12/31/2020,2561430.73,Thursday,,0.1,7.2,-0.6,0.0
ohio_energy,1/1/2021,2441548.94,Friday,New Year's Day,4.4,30.2,-0.4,15.7
ohio_energy,1/2/2021,2358687.73,Saturday,,4.4,0.3,1.5,0.1
ohio_energy,1/3/2021,2491775.57,Sunday,,3.0,0.5,1.8,1.7
ohio_energy,1/4/2021,2604334.79,Monday,,1.6,0.0,0.9,0.0
ohio_energy,1/5/2021,2737506.36,Tuesday,,0.9,0.6,1.1,0.1
ohio_energy,1/6/2021,2668907.85,Wednesday,,2.3,0.0,2.3,0.0
ohio_energy,1/7/2021,2723877.88,Thursday,,1.9,0.0,1.1,0.0
ohio_energy,1/8/2021,2732898.79,Friday,,0.2,0.0,-0.6,0.0
ohio_energy,1/9/2021,2592285.62,Saturday,,-1.3,0.0,-0.7,0.0
ohio_energy,1/10/2021,2572866.76,Sunday,,-3.1,0.0,-2.4,0.0
ohio_energy,1/11/2021,2826760.19,Monday,,-2.0,0.0,-1.8,0.0
ohio_energy,1/12/2021,2886378.97,Tuesday,,-2.6,0.0,-1.7,0.0
ohio_energy,1/13/2021,2784778.32,Wednesday,,0.8,0.0,2.8,0.0
ohio_energy,1/14/2021,2673148.13,Thursday,,3.7,0.0,4.0,0.0
ohio_energy,1/15/2021,2540901.75,Friday,,3.8,3.8,2.3,6.0
ohio_energy,1/16/2021,2566374.45,Saturday,,0.2,2.1,-1.5,0.0
ohio_energy,1/17/2021,2515395.95,Sunday,,1.3,2.7,1.3,2.2
ohio_energy,1/18/2021,2748276.5,Monday,Martin Luther King Jr. Day,-0.2,0.4,-0.6,0.0
ohio_energy,1/19/2021,2599437.98,Tuesday,,2.9,0.0,-0.8,0.9
ohio_energy,1/20/2021,2720195.78,Wednesday,,0.6,0.0,-3.7,0.6
ohio_energy,1/21/2021,2664691.06,Thursday,,4.4,0.0,1.7,0.0
ohio_energy,1/22/2021,2643416.3,Friday,,0.8,0.0,-1.6,0.0
ohio_energy,1/23/2021,2749420.31,Saturday,,-4.8,0.0,-5.7,0.0
ohio_energy,1/24/2021,2641225.4,Sunday,,-1.0,1.2,-3.4,0.0
ohio_energy,1/25/2021,2819386.23,Monday,,0.3,11.0,-1.0,2.2
ohio_energy,1/26/2021,2596394.78,Tuesday,,4.1,1.7,-0.1,2.6
ohio_energy,1/27/2021,2818431.72,Wednesday,,0.0,2.5,-3.9,0.0
ohio_energy,1/28/2021,2939195.07,Thursday,,-3.7,0.1,-6.1,0.0
ohio_energy,1/29/2021,2939846.38,Friday,,-4.5,0.0,-5.8,0.0
ohio_energy,1/30/2021,2738389.98,Saturday,,-2.5,5.5,-4.1,0.0
ohio_energy,1/31/2021,2550642.7,Sunday,,2.0,22.5,-1.4,8.3
ohio_energy,2/1/2021,2945315.87,Monday,,-1.6,2.8,-2.3,3.3
ohio_energy,2/2/2021,2887892.68,Tuesday,,-2.4,0.1,-3.2,0.0
ohio_energy,2/3/2021,2924507.17,Wednesday,,-1.9,0.0,-5.5,0.0
ohio_energy,2/4/2021,2909333.34,Thursday,,-1.4,3.8,-4.2,3.3
ohio_energy,2/5/2021,2812581.66,Friday,,0.6,0.3,-5.7,0.4
ohio_energy,2/6/2021,2618298.61,Saturday,,-1.1,0.0,-10.7,0.0
ohio_energy,2/7/2021,2798228.31,Sunday,,-6.2,0.1,-11.0,0.6
ohio_energy,2/8/2021,3018367.99,Monday,,-3.9,2.0,-10.6,0.7
ohio_energy,2/9/2021,2847842.42,Tuesday,,-2.9,5.6,-8.7,0.4
ohio_energy,2/10/2021,3078671.11,Wednesday,,-5.8,0.9,-10.3,0.3
ohio_energy,2/11/2021,3062473.94,Thursday,,-5.6,1.2,-8.0,0.0
ohio_energy,2/12/2021,2921989.22,Friday,,-3.8,0.0,-5.9,0.0
ohio_energy,2/13/2021,2738596.19,Saturday,,-3.5,0.0,-6.3,0.2
ohio_energy,2/14/2021,2743568.83,Sunday,,-4.3,0.0,-8.0,0.0
ohio_energy,2/15/2021,3019723.22,Monday,Washington's Birthday,-6.6,24.7,-8.7,7.6
ohio_energy,2/16/2021,3088244.48,Tuesday,,-8.8,1.3,-9.6,3.3
ohio_energy,2/17/2021,3249384.21,Wednesday,,-9.5,0.4,-13.1,0.0
ohio_energy,2/18/2021,3000764.18,Thursday,,-4.2,3.7,-6.0,4.5
ohio_energy,2/19/2021,2994209.13,Friday,,-4.8,0.0,-8.7,0.0
ohio_energy,2/20/2021,2852531.17,Saturday,,-6.5,0.0,-10.0,0.0
ohio_energy,2/21/2021,2667219.19,Sunday,,-3.5,0.0,-6.9,0.0
ohio_energy,2/22/2021,2664373.22,Monday,,3.5,4.4,1.2,1.3
ohio_energy,2/23/2021,2537290.83,Tuesday,,5.2,0.0,3.8,0.0
ohio_energy,2/24/2021,2480143.95,Wednesday,,6.9,0.9,4.8,0.0
ohio_energy,2/25/2021,2612268.87,Thursday,,3.6,0.0,0.1,0.0
ohio_energy,2/26/2021,2578021.35,Friday,,2.5,1.4,-0.5,0.0
ohio_energy,2/27/2021,2156658.3,Saturday,,9.7,1.2,4.7,3.2
ohio_energy,2/28/2021,2096064.37,Sunday,,12.5,44.0,7.7,0.9
ohio_energy,3/1/2021,2472905.23,Monday,,5.4,1.6,2.1,0.0
ohio_energy,3/2/2021,2683184.61,Tuesday,,0.4,0.0,-2.1,0.0
ohio_energy,3/3/2021,2660221.01,Wednesday,,5.7,0.0,5.5,0.0
ohio_energy,3/4/2021,2470576.25,Thursday,,5.0,0.0,-0.1,0.0
ohio_energy,3/5/2021,2706694.25,Friday,,1.8,0.0,-0.6,0.0
ohio_energy,3/6/2021,2394759.79,Saturday,,2.4,0.0,0.9,0.0
ohio_energy,3/7/2021,2328921.3,Sunday,,2.7,0.0,-0.4,0.0
ohio_energy,3/8/2021,2605602.58,Monday,,6.3,0.0,8.3,0.0
ohio_energy,3/9/2021,2343142.25,Tuesday,,8.8,0.0,9.0,0.0
ohio_energy,3/10/2021,2161695.36,Wednesday,,11.7,0.0,14.2,0.0
ohio_energy,3/11/2021,2221032.98,Thursday,,15.8,14.1,16.5,3.1
ohio_energy,3/12/2021,2182079.31,Friday,,11.8,6.3,7.5,0.0
ohio_energy,3/13/2021,2079486.53,Saturday,,6.9,0.0,3.2,0.0
ohio_energy,3/14/2021,2117473.05,Sunday,,5.5,0.0,5.2,0.0
ohio_energy,3/15/2021,2618879.4,Monday,,2.2,8.4,-0.4,0.4
ohio_energy,3/16/2021,2381092.0,Tuesday,,7.2,0.0,5.7,0.2
ohio_energy,3/17/2021,2349065.82,Wednesday,,9.3,3.1,5.6,0.0
ohio_energy,3/18/2021,2382327.24,Thursday,,10.2,23.3,4.4,7.5
ohio_energy,3/19/2021,2542438.63,Friday,,5.2,0.0,1.6,0.0
ohio_energy,3/20/2021,2289298.59,Saturday,,5.6,0.0,2.7,0.0
ohio_energy,3/21/2021,2031211.76,Sunday,,7.7,0.0,7.2,0.0
ohio_energy,3/22/2021,2224313.4,Monday,,10.8,0.0,11.9,0.0
ohio_energy,3/23/2021,2104524.34,Tuesday,,12.8,0.0,13.7,0.0
ohio_energy,3/24/2021,2136077.37,Wednesday,,17.5,1.5,17.0,0.1
ohio_energy,3/25/2021,2184432.76,Thursday,,12.7,4.7,11.6,4.2
ohio_energy,3/26/2021,2141076.37,Friday,,13.2,0.3,9.1,27.0
ohio_energy,3/27/2021,1956510.95,Saturday,,11.6,0.0,8.9,0.0
ohio_energy,3/28/2021,2102251.7,Sunday,,10.7,6.5,7.5,8.5
ohio_energy,3/29/2021,2403528.1,Monday,,6.6,0.0,4.6,0.0
ohio_energy,3/30/2021,2237334.29,Tuesday,,12.5,0.5,13.5,0.0
ohio_energy,3/31/2021,2186520.49,Wednesday,,9.7,6.4,8.5,1.5
ohio_energy,4/1/2021,2458126.14,Thursday,,1.6,0.1,0.0,0.0
ohio_energy,4/2/2021,2516871.49,Friday,,2.0,0.0,0.9,0.0
ohio_energy,4/3/2021,2192862.74,Saturday,,6.1,0.0,7.7,0.0
ohio_energy,4/4/2021,1884641.16,Sunday,,11.9,0.0,11.5,0.0
ohio_energy,4/5/2021,2160244.34,Monday,,13.6,0.0,11.6,2.0
ohio_energy,4/6/2021,2247505.11,Tuesday,,15.0,0.0,15.7,0.0
ohio_energy,4/7/2021,2351612.65,Wednesday,,17.7,0.0,19.6,0.0
ohio_energy,4/8/2021,2220234.83,Thursday,,16.2,15.3,17.6,3.1
ohio_energy,4/9/2021,2174333.1,Friday,,17.0,0.0,18.0,1.3
ohio_energy,4/10/2021,1959581.27,Saturday,,15.0,13.0,17.2,18.9
ohio_energy,4/11/2021,2036926.29,Sunday,,10.6,4.8,12.6,7.9
ohio_energy,4/12/2021,2231082.99,Monday,,12.5,0.0,12.1,0.1
ohio_energy,4/13/2021,2131281.02,Tuesday,,11.3,0.0,11.9,0.0
ohio_energy,4/14/2021,2136004.1,Wednesday,,11.7,0.0,9.8,0.0
ohio_energy,4/15/2021,2265188.29,Thursday,,8.6,0.0,5.3,1.0
ohio_energy,4/16/2021,2279475.45,Friday,,8.1,0.0,8.7,0.0
ohio_energy,4/17/2021,2009572.38,Saturday,,8.0,2.4,8.8,0.0
ohio_energy,4/18/2021,1967057.57,Sunday,,9.0,0.0,10.2,0.5
ohio_energy,4/19/2021,2143673.48,Monday,,12.4,0.0,10.7,0.2
ohio_energy,4/20/2021,2134994.61,Tuesday,,9.8,3.6,3.3,3.8
ohio_energy,4/21/2021,2425520.11,Wednesday,,2.4,3.9,1.5,4.1
ohio_energy,4/22/2021,2468474.66,Thursday,,4.9,0.1,3.6,0.0
ohio_energy,4/23/2021,2372923.71,Friday,,6.9,0.0,9.0,0.0
ohio_energy,4/24/2021,2043734.55,Saturday,,8.6,6.3,9.9,2.4
ohio_energy,4/25/2021,1960193.81,Sunday,,10.4,0.0,9.7,0.0
ohio_energy,4/26/2021,2187471.98,Monday,,12.0,0.0,8.2,0.0
ohio_energy,4/27/2021,2356776.87,Tuesday,,17.5,0.0,18.8,0.0
ohio_energy,4/28/2021,2571997.61,Wednesday,,20.0,6.3,21.3,1.3
ohio_energy,4/29/2021,2411950.48,Thursday,,18.3,29.4,11.7,11.5
ohio_energy,4/30/2021,2054364.39,Friday,,14.7,0.0,10.5,1.0
ohio_energy,5/1/2021,1943647.75,Saturday,,11.4,0.0,11.2,0.0
ohio_energy,5/2/2021,2119167.94,Sunday,,17.9,0.6,21.0,0.0
ohio_energy,5/3/2021,2333776.34,Monday,,18.2,14.5,16.2,7.2
ohio_energy,5/4/2021,2271099.73,Tuesday,,17.8,21.3,16.3,2.8
ohio_energy,5/5/2021,2152419.7,Wednesday,,12.8,1.4,10.4,0.0
ohio_energy,5/6/2021,2107743.95,Thursday,,10.2,2.6,9.2,6.7
ohio_energy,5/7/2021,2043249.92,Friday,,10.9,9.0,9.7,1.9
ohio_energy,5/8/2021,1889613.86,Saturday,,9.8,0.0,8.6,0.0
ohio_energy,5/9/2021,1977515.69,Sunday,,10.7,22.0,6.4,17.3
ohio_energy,5/10/2021,2159408.63,Monday,,9.7,0.0,7.8,0.0
ohio_energy,5/11/2021,2109488.71,Tuesday,,10.1,0.0,8.1,0.0
ohio_energy,5/12/2021,2144628.33,Wednesday,,10.6,0.0,11.3,0.0
ohio_energy,5/13/2021,2132682.92,Thursday,,11.0,0.0,12.7,0.0
ohio_energy,5/14/2021,2067292.17,Friday,,12.5,0.0,14.7,0.0
ohio_energy,5/15/2021,1980087.57,Saturday,,13.3,0.0,15.8,0.0
ohio_energy,5/16/2021,2021238.38,Sunday,,16.0,0.7,17.1,0.1
ohio_energy,5/17/2021,2261187.71,Monday,,14.4,20.7,17.4,0.0
ohio_energy,5/18/2021,2379466.27,Tuesday,,18.2,0.4,18.4,0.0
ohio_energy,5/19/2021,2721743.97,Wednesday,,19.8,0.0,21.8,0.0
ohio_energy,5/20/2021,2989428.97,Thursday,,21.2,0.0,23.6,0.0
ohio_energy,5/21/2021,2976673.74,Friday,,21.2,0.0,25.1,0.0
ohio_energy,5/22/2021,2755565.3,Saturday,,21.2,0.0,24.1,0.0
ohio_energy,5/23/2021,2756261.78,Sunday,,21.9,0.0,24.3,10.0
ohio_energy,5/24/2021,3334076.36,Monday,,23.8,0.0,20.8,0.0
ohio_energy,5/25/2021,3285325.95,Tuesday,,23.1,0.0,26.0,0.0
ohio_energy,5/26/2021,2849227.5,Wednesday,,20.8,10.7,22.1,1.6
ohio_energy,5/27/2021,2963020.89,Thursday,,21.0,0.3,15.2,0.0
ohio_energy,5/28/2021,2484299.54,Friday,,17.2,15.2,10.3,22.3
ohio_energy,5/29/2021,1937543.26,Saturday,,10.4,0.0,11.8,0.0
ohio_energy,5/30/2021,1824873.57,Sunday,,11.1,0.0,14.2,0.0
ohio_energy,5/31/2021,2035140.63,Monday,Memorial Day,14.1,0.0,16.5,0.0
ohio_energy,6/1/2021,2422380.3,Tuesday,,17.4,0.5,19.5,0.0
ohio_energy,6/2/2021,2329836.16,Wednesday,,17.5,13.4,16.9,12.6
ohio_energy,6/3/2021,2429214.16,Thursday,,18.4,15.1,20.0,0.6
ohio_energy,6/4/2021,2909889.11,Friday,,21.1,0.3,22.6,0.0
ohio_energy,6/5/2021,2844334.56,Saturday,,21.6,0.0,24.7,0.0
ohio_energy,6/6/2021,2913837.08,Sunday,,21.2,8.0,25.8,0.0
ohio_energy,6/7/2021,3073638.62,Monday,,22.6,17.9,24.3,3.4
ohio_energy,6/8/2021,2973437.7,Tuesday,,22.6,0.8,24.1,2.5
ohio_energy,6/9/2021,2606470.79,Wednesday,,21.8,22.9,24.3,0.5
ohio_energy,6/10/2021,2999529.0,Thursday,,23.5,0.0,24.2,0.0
ohio_energy,6/11/2021,3162721.96,Friday,,23.9,0.5,24.3,0.0
ohio_energy,6/12/2021,3239090.81,Saturday,,25.1,0.0,24.7,0.0
ohio_energy,6/13/2021,3302932.0,Sunday,,25.9,0.0,25.3,0.0
ohio_energy,6/14/2021,3435781.15,Monday,,23.6,0.0,22.1,0.0
ohio_energy,6/15/2021,2949647.11,Tuesday,,21.7,0.0,20.7,0.0
ohio_energy,6/16/2021,2836417.01,Wednesday,,20.0,0.0,19.6,0.0
ohio_energy,6/17/2021,3171351.88,Thursday,,20.6,0.0,22.2,0.0
ohio_energy,6/18/2021,3363479.54,Friday,Juneteenth National Independence Day (observed),22.4,16.2,23.2,7.1
ohio_energy,6/19/2021,2755822.42,Saturday,Juneteenth National Independence Day,21.8,40.2,24.0,0.0
ohio_energy,6/20/2021,3244922.41,Sunday,,25.2,0.0,26.1,1.8
ohio_energy,6/21/2021,3216277.16,Monday,,24.2,4.9,21.9,7.0
ohio_energy,6/22/2021,2343185.78,Tuesday,,17.7,0.8,15.8,0.0
ohio_energy,6/23/2021,2579149.75,Wednesday,,16.9,0.0,18.5,0.0
ohio_energy,6/24/2021,3101855.88,Thursday,,20.3,0.0,23.2,0.5
ohio_energy,6/25/2021,2965694.74,Friday,,23.4,0.0,23.0,21.7
ohio_energy,6/26/2021,3224937.02,Saturday,,24.7,0.0,26.4,0.8
ohio_energy,6/27/2021,3422753.36,Sunday,,25.4,0.0,26.5,3.2
ohio_energy,6/28/2021,3860584.25,Monday,,25.7,2.4,26.4,1.8
ohio_energy,6/29/2021,4057138.94,Tuesday,,26.9,0.3,26.8,2.8
ohio_energy,6/30/2021,3596461.51,Wednesday,,24.1,10.9,23.5,8.1
ohio_energy,7/1/2021,2833175.67,Thursday,,21.7,18.6,23.2,0.5
ohio_energy,7/2/2021,2588663.56,Friday,,20.0,0.0,19.8,0.0
ohio_energy,7/3/2021,2651919.34,Saturday,,19.8,0.0,20.4,0.0
ohio_energy,7/4/2021,3208067.32,Sunday,Independence Day,24.8,0.0,26.0,0.0
ohio_energy,7/5/2021,3558121.25,Monday,Independence Day (observed),25.2,0.0,27.3,0.0
ohio_energy,7/6/2021,3723687.12,Tuesday,,25.5,0.8,27.9,0.0
ohio_energy,7/7/2021,3626434.38,Wednesday,,24.6,1.4,24.9,9.1
ohio_energy,7/8/2021,3143635.08,Thursday,,23.6,0.1,24.1,0.2
ohio_energy,7/9/2021,2717007.43,Friday,,21.3,0.0,21.1,0.0
ohio_energy,7/10/2021,2486416.18,Saturday,,19.9,12.4,20.9,0.0
ohio_energy,7/11/2021,2851654.86,Sunday,,22.9,21.7,20.1,38.4
ohio_energy,7/12/2021,3257090.52,Monday,,24.1,19.4,22.8,6.1
ohio_energy,7/13/2021,3171426.73,Tuesday,,23.1,18.6,23.7,8.3
ohio_energy,7/14/2021,3311134.6,Wednesday,,23.6,0.0,24.3,0.1
ohio_energy,7/15/2021,3592204.9,Thursday,,25.2,0.0,24.3,17.8
ohio_energy,7/16/2021,3448754.27,Friday,,24.2,3.2,23.0,21.9
ohio_energy,7/17/2021,2971027.23,Saturday,,23.7,18.8,22.5,14.5
ohio_energy,7/18/2021,2879069.33,Sunday,,22.3,0.0,24.2,0.0
ohio_energy,7/19/2021,3271835.79,Monday,,22.3,0.0,24.5,0.0
ohio_energy,7/20/2021,3358317.65,Tuesday,,23.2,0.0,24.9,0.0
ohio_energy,7/21/2021,3103365.73,Wednesday,,22.0,0.0,21.5,0.0
ohio_energy,7/22/2021,3064962.23,Thursday,,20.8,0.0,20.3,0.0
ohio_energy,7/23/2021,3190854.41,Friday,,21.7,0.0,20.8,6.7
ohio_energy,7/24/2021,3291226.21,Saturday,,23.1,0.0,24.8,5.3
ohio_energy,7/25/2021,3543221.92,Sunday,,26.6,2.0,25.7,4.8
ohio_energy,7/26/2021,3658853.47,Monday,,25.6,0.0,25.6,0.0
ohio_energy,7/27/2021,3560831.88,Tuesday,,24.1,0.0,25.9,0.0
ohio_energy,7/28/2021,3632965.67,Wednesday,,24.9,0.0,25.8,0.0
ohio_energy,7/29/2021,3671851.54,Thursday,,25.6,0.0,26.6,1.0
ohio_energy,7/30/2021,3304904.35,Friday,,25.4,0.0,22.7,0.0
ohio_energy,7/31/2021,2573138.76,Saturday,,20.8,0.9,21.8,0.0
ohio_energy,8/1/2021,2708868.92,Sunday,,20.1,5.0,20.6,0.0
ohio_energy,8/2/2021,2909798.54,Monday,,19.0,0.0,20.4,0.0
ohio_energy,8/3/2021,2942610.63,Tuesday,,19.8,0.0,21.2,0.0
ohio_energy,8/4/2021,2914660.0,Wednesday,,20.0,0.0,22.1,0.0
ohio_energy,8/5/2021,3354770.32,Thursday,,21.8,0.0,22.9,0.0
ohio_energy,8/6/2021,3414129.43,Friday,,22.5,0.0,24.0,0.0
ohio_energy,8/7/2021,3366308.92,Saturday,,23.8,0.0,24.4,0.0
ohio_energy,8/8/2021,3535673.52,Sunday,,24.2,0.0,25.3,0.0
ohio_energy,8/9/2021,3201139.6,Monday,,22.7,0.3,25.0,0.9
ohio_energy,8/10/2021,3476085.0,Tuesday,,24.0,2.8,26.7,2.1
ohio_energy,8/11/2021,3947386.47,Wednesday,,27.4,0.0,24.2,6.1
ohio_energy,8/12/2021,4139258.7,Thursday,,28.1,0.0,27.3,0.0
ohio_energy,8/13/2021,3812660.37,Friday,,25.7,1.0,25.2,2.0
ohio_energy,8/14/2021,3132643.79,Saturday,,23.5,0.0,22.1,0.0
ohio_energy,8/15/2021,2564585.65,Sunday,,20.9,2.2,20.1,0.0
ohio_energy,8/16/2021,3057855.61,Monday,,22.4,2.3,20.8,9.8
ohio_energy,8/17/2021,3263819.79,Tuesday,,23.8,1.4,22.9,0.0
ohio_energy,8/18/2021,3700958.0,Wednesday,,25.3,0.0,23.4,6.6
ohio_energy,8/19/2021,3509548.55,Thursday,,24.5,7.6,24.6,0.0
ohio_energy,8/20/2021,3666723.37,Friday,,23.8,0.0,25.2,0.0
ohio_energy,8/21/2021,3519841.85,Saturday,,24.1,0.0,25.0,0.0
ohio_energy,8/22/2021,3677704.0,Sunday,,25.0,0.0,26.6,0.0
ohio_energy,8/23/2021,4079555.27,Monday,,25.9,0.0,26.7,0.0
ohio_energy,8/24/2021,4088656.43,Tuesday,,26.7,0.0,26.8,0.0
ohio_energy,8/25/2021,3543101.78,Wednesday,,24.1,27.2,25.6,10.2
ohio_energy,8/26/2021,3937017.08,Thursday,,24.2,2.3,26.4,0.0
ohio_energy,8/27/2021,3862138.03,Friday,,24.2,3.9,26.4,0.0
ohio_energy,8/28/2021,3658143.1,Saturday,,25.2,0.0,26.1,0.0
ohio_energy,8/29/2021,3741654.79,Sunday,,26.0,0.5,27.3,2.8
ohio_energy,8/30/2021,2950303.07,Monday,,22.7,9.5,25.0,0.0
ohio_energy,8/31/2021,3002896.37,Tuesday,,22.1,3.2,23.3,0.0
ohio_energy,9/1/2021,3131242.0,Wednesday,,22.6,3.7,22.3,0.0
ohio_energy,9/2/2021,2969799.59,Thursday,,18.8,0.0,20.0,0.0
ohio_energy,9/3/2021,2789631.03,Friday,,18.9,0.0,19.5,0.0
ohio_energy,9/4/2021,2676513.2,Saturday,,20.7,2.0,20.9,1.1
ohio_energy,9/5/2021,2756773.89,Sunday,,21.7,14.0,22.1,0.1
ohio_energy,9/6/2021,2940660.77,Monday,Labor Day,19.8,0.0,21.0,0.0
ohio_energy,9/7/2021,3426019.53,Tuesday,,22.2,0.0,22.2,0.9
ohio_energy,9/8/2021,3171730.28,Wednesday,,21.4,0.6,22.4,5.1
ohio_energy,9/9/2021,2784338.65,Thursday,,17.8,0.0,18.1,0.0
ohio_energy,9/10/2021,2659618.35,Friday,,17.4,0.0,18.4,0.0
ohio_energy,9/11/2021,2667428.55,Saturday,,19.1,0.0,21.2,0.0
ohio_energy,9/12/2021,3150956.46,Sunday,,23.7,0.0,25.6,0.0
ohio_energy,9/13/2021,3471364.67,Monday,,23.6,0.0,24.3,0.0
ohio_energy,9/14/2021,3591025.22,Tuesday,,23.9,0.0,25.7,40.7
ohio_energy,9/15/2021,2912756.26,Wednesday,,22.2,6.3,21.4,2.4
ohio_energy,9/16/2021,2957309.42,Thursday,,21.0,0.0,19.7,0.0
ohio_energy,9/17/2021,3355243.48,Friday,,21.8,0.0,23.2,0.0
ohio_energy,9/18/2021,3252936.62,Saturday,,23.4,0.0,22.0,0.0
ohio_energy,9/19/2021,3103459.94,Sunday,,22.7,0.0,21.7,0.0
ohio_energy,9/20/2021,2787559.7,Monday,,21.6,8.9,23.3,0.1
ohio_energy,9/21/2021,2638295.46,Tuesday,,20.7,2.1,22.3,6.7
ohio_energy,9/22/2021,2256262.17,Wednesday,,15.4,27.1,14.6,91.3
ohio_energy,9/23/2021,2218041.6,Thursday,,13.9,2.5,11.3,7.2
ohio_energy,9/24/2021,2223244.77,Friday,,13.3,0.0,16.6,0.0
ohio_energy,9/25/2021,2023477.22,Saturday,,14.7,1.6,15.9,2.9
ohio_energy,9/26/2021,2096929.68,Sunday,,14.3,0.0,17.2,0.0
ohio_energy,9/27/2021,2776857.61,Monday,,18.9,0.0,22.5,0.0
ohio_energy,9/28/2021,3019419.03,Tuesday,,21.3,5.6,18.4,0.0
ohio_energy,9/29/2021,2993594.58,Wednesday,,19.0,0.0,16.5,0.0
ohio_energy,9/30/2021,2654623.76,Thursday,,16.9,0.0,16.2,0.0
ohio_energy,10/1/2021,2577506.83,Friday,,16.2,0.0,16.8,0.0
ohio_energy,10/2/2021,2389222.65,Saturday,,16.9,0.5,18.6,6.6
ohio_energy,10/3/2021,2311063.65,Sunday,,19.8,10.7,21.8,5.4
ohio_energy,10/4/2021,2560850.13,Monday,,19.3,0.8,19.5,0.0
ohio_energy,10/5/2021,2798115.03,Tuesday,,19.3,0.0,19.6,1.6
ohio_energy,10/6/2021,2694743.15,Wednesday,,20.6,6.3,19.5,0.0
ohio_energy,10/7/2021,2812117.28,Thursday,,20.4,23.7,20.9,2.5
ohio_energy,10/8/2021,2743479.79,Friday,,20.1,0.0,20.6,13.0
ohio_energy,10/9/2021,2636553.19,Saturday,,19.7,0.0,20.2,0.0
ohio_energy,10/10/2021,2859926.66,Sunday,,20.9,0.0,22.6,1.0
ohio_energy,10/11/2021,2943227.75,Monday,Columbus Day,21.0,0.0,23.1,0.0
ohio_energy,10/12/2021,2775184.07,Tuesday,,20.9,1.7,21.2,0.0
ohio_energy,10/13/2021,2574916.41,Wednesday,,17.4,0.3,19.9,0.0
ohio_energy,10/14/2021,2967844.3,Thursday,,21.2,0.0,22.2,1.4
ohio_energy,10/15/2021,2591297.15,Friday,,19.9,3.3,17.1,18.9
ohio_energy,10/16/2021,1976206.39,Saturday,,13.8,7.8,12.9,5.6
